sku,total_rev,total_qty,description,cumrev,cumrev_pct,abc_class,CoV,xyz_class,active_month,abc_xyz
21147,903.74,491,JINGLE BELLS TREE DECORATION,18792930.589999937,96.58452306031965,C,1.4443710799986822,Z,16.0,CZ
21318,903.7199999999999,974,GLASS CHALICE BLUE SMALL,18793834.309999935,96.58916764540776,C,2.2539214679417716,Z,17.0,CZ
20803,903.5,1166,SMALL PINK GLASS SUNDAE DISH,18794737.809999935,96.59381109982628,C,1.9846194214659592,Z,18.0,CZ
23413,903.47,173,VINTAGE COFFEE GRINDER BOX,18795641.279999934,96.59845440006258,C,0.5459700005029651,Y,4.0,CY
22248,903.23,1015,DECORATION  PINK CHICK MAGIC GARDEN,18796544.509999935,96.60309646684114,C,1.1523227847429782,Z,22.0,CZ
20831,902.6400000000001,432,GOLD PHOTO FRAME,18797447.149999935,96.60773550136945,C,1.4884015437519953,Z,23.0,CZ
21480,902.47,286,PINK STRIPE HOT WATER BOTTLE,18798349.619999934,96.61237366219854,C,,Z,,CZ
21444,902.0300000000001,291,BLUE CHALET BIRDFEEDER,18799251.649999935,96.61700956168845,C,1.7418223333050302,Z,5.0,CZ
84660B,901.0600000000001,747,BLACK STITCHED WALL CLOCK,18800152.709999934,96.62164047595336,C,1.6383217892566486,Z,19.0,CZ
85031B,901.04,497,BLOSSOM IMAGES SCRAP BOOK SET,18801053.749999933,96.62627128743011,C,1.2448686353343108,Z,13.0,CZ
85019A,899.54,625,ROMANTIC IMAGES NOTEBOOK SET,18801953.289999932,96.63089438979607,C,1.0374125762363466,Z,19.0,CZ
21220,899.08,672,SET/4 BADGES DOGS,18802852.36999993,96.63551512803468,C,0.6543147353134192,Y,24.0,CY
23498,899.0699999999999,627,CLASSIC BICYCLE CLIPS,18803751.43999993,96.64013581487923,C,,Z,,CZ
22936,898.96,282,BAKING MOULD ROSE WHITE CHOCOLATE,18804650.39999993,96.644755936389,C,1.3342863927152573,Z,12.0,CZ
20941,898.79,999,FROG CANDLE,18805549.18999993,96.64937518419953,C,1.970014461970314,Z,20.0,CZ
20913,898.7199999999999,314,SET/5 BLUE SPOTTY LID GLASS BOWLS,18806447.90999993,96.65399407225156,C,,Z,,CZ
21062,897.12,1078,PARTY INVITES SPACEMAN,18807345.02999993,96.65860473725203,C,0.5092509509434122,Y,25.0,CY
17109B,896.3399999999999,4542,FLOWER FAIRY INCENSE LAVENDER,18808241.36999993,96.6632113935149,C,1.7073045228963888,Z,4.0,CZ
22647,896.1999999999999,976,CERAMIC LOVE HEART MONEY BANK,18809137.56999993,96.66781733026075,C,1.5497298354992401,Z,18.0,CZ
84760L,896.0,560,LARGE HANGING GLASS+ZINC LANTERN,18810033.56999993,96.67242223912515,C,,Z,,CZ
90200C,895.84,211,BLUE SWEETHEART BRACELET,18810929.40999993,96.6770263256844,C,0.683989869742644,Y,16.0,CY
23002,894.6899999999999,2078,TRAVEL CARD WALLET SKULLS,18811824.09999993,96.68162450192537,C,0.5371974431348795,Y,11.0,CY
20759,894.53,5781,CHRYSANTHEMUM POCKET BOOK,18812718.629999932,96.68622185586116,C,4.316256803485631,Z,22.0,CZ
84666,892.7,226,SQUARE CHERRY BLOSSOM CABINET,18813611.32999993,96.69080980468176,C,0.9458406638051319,Y,10.0,CY
23281,891.89,1138,FOLDING BUTTERFLY MIRROR RED,18814503.21999993,96.69539359058253,C,0.9353228013466505,Y,8.0,CY
72800C,891.23,613,S/4 PINK DINNER CANDLE SILVER FLOCK,18815394.449999932,96.69997398447451,C,2.03664028053182,Z,21.0,CZ
85194S,889.46,1760,HANGING SPRING FLOWER EGG SMALL,18816283.909999933,96.70454528161574,C,0.8861718137745448,Y,19.0,CY
21270,887.18,77,ANTIQUE CREAM CUTLERY CUPBOARD,18817171.089999933,96.70910486090851,C,1.6725349268293292,Z,17.0,CZ
17012B,885.02,728,ORIGAMI JASMINE INCENSE/CANDLE SET,18818056.109999932,96.7136533390817,C,1.0817560725785518,Z,20.0,CZ
20991,884.5600000000002,7084,JAZZ HEARTS MAGNETIC MEMO PAD,18818940.66999993,96.71819945312755,C,1.7108119097807193,Z,3.0,CZ
23099,878.8100000000001,131,FRENCH CARRIAGE LANTERN,18819819.47999993,96.72271601558194,C,0.6760544523060789,Y,8.0,CY
84925F,878.21,716,PSYCHEDELIC WALL THERMOMETER,18820697.68999993,96.72722949439199,C,1.742113404713957,Z,15.0,CZ
72799A,877.8000000000001,612,BLACK PILLAR CANDLE SILVER FLOCK,18821575.48999993,96.73174086604509,C,1.573462388028187,Z,7.0,CZ
46776C,876.35,251,WOVEN FROST CUSHION COVER,18822451.839999933,96.73624478555773,C,1.881535846069746,Z,21.0,CZ
21185,876.29,132,HOME SWEET HOME  BLACKBOARD,18823328.129999932,96.74074839670594,C,1.0946904162538451,Z,6.0,CZ
23502,875.16,697,PLAYING CARDS VINTAGE DOILEY,18824203.289999932,96.74524620032399,C,0.8241690385932459,Y,4.0,CY
21635,873.99,403,MADRAS NOTEBOOK LARGE,18825077.27999993,96.74973799083558,C,2.290385040195658,Z,16.0,CZ
21338,873.25,199,MARAKESH LANTERN SMALL,18825950.52999993,96.75422597818586,C,1.7790825497486709,Z,5.0,CZ
85165,872.76,90,CANDY PINK FRENCH BOUDOIR CLOCK,18826823.289999932,96.7587114472266,C,0.8997027401181634,Y,7.0,CY
20897,872.3100000000001,358,VINTAGE NOTEBOOK PARIS DAYS,18827695.59999993,96.76319460353409,C,1.934160723840698,Z,19.0,CZ
20894,871.5500000000001,282,HANGING BAUBLE T-LIGHT HOLDER LARGE,18828567.14999993,96.76767385389209,C,1.23547474952796,Z,20.0,CZ
21414,870.89,1637,SCALLOP SHELL SOAP DISH,18829438.039999932,96.77214971224134,C,3.1500680473462164,Z,12.0,CZ
21293,868.21,342,MIRRORED DOVE WALL DECORATION,18830306.249999933,96.77661179697925,C,0.8345864881722065,Y,20.0,CY
21478,865.48,207,SILVER SKULL HOT WATER BOTTLE,18831171.729999933,96.78105985113547,C,1.1367058395636707,Z,11.0,CZ
23532,865.44,196,WALL ART WORK REST AND PLAY,18832037.169999935,96.7855076997154,C,,Z,,CZ
22096,864.25,1456,PINK PAISLEY SQUARE TISSUE BOX,18832901.419999935,96.78994943240073,C,2.116749854606373,Z,23.0,CZ
85166B,864.1,510,BLACK METAL BAROQUE PHOTO FRAME,18833765.519999936,96.794390394175,C,2.004311001643965,Z,11.0,CZ
85161,863.85,51,ACRYLIC GEOMETRIC LAMP,18834629.369999938,96.79883007109746,C,1.2692955176439848,Z,17.0,CZ
21376,860.36,188,LARGE  TALL CAMPHOR WOOD TOADSTOOL,18835489.729999937,96.80325181148872,C,1.5748685106517095,Z,22.0,CZ
20936,860.07,339,FORKED CACTUS CANDLE,18836349.799999937,96.8076720614519,C,1.2282421023749999,Z,20.0,CZ
84820,859.87,273,DANISH ROSE TRINKET TRAYS,18837209.66999994,96.81209128353365,C,1.9153691689213435,Z,21.0,CZ
84632,859.25,15,DECORATIVE HANGING SHELVING UNIT,18838068.91999994,96.8165073191829,C,0.5669933698743588,Y,7.0,CY
84578,858.66,223,ELEPHANT TOY WITH BLUE T-SHIRT,18838927.57999994,96.82092032258191,C,0.5488924790963694,Y,5.0,CY
23004,857.49,1904,TRAVEL CARD WALLET PANTRY,18839785.069999937,96.82532731287448,C,0.42630490789675124,X,11.0,CX
84849A,857.23,484,HELLO SAILOR BLUE SOAP HOLDER,18840642.299999937,96.82973296692117,C,1.09019916624382,Z,23.0,CZ
20756,856.66,5734,GREEN FERN POCKET BOOK,18841498.959999938,96.83413569150574,C,3.696768725981838,Z,16.0,CZ
85208,855.84,429,SET/12 FUNKY FELT FLOWER PEG IN BAG,18842354.799999937,96.83853420177641,C,1.0583587451379362,Z,21.0,CZ
84817,855.5400000000001,849,DANISH ROSE DECORATIVE PLATE,18843210.339999937,96.8429311702249,C,1.9167104440252751,Z,22.0,CZ
84660A,855.26,860,WHITE STITCHED WALL CLOCK,18844065.59999994,96.84732669963938,C,1.8488380868800023,Z,16.0,CZ
22820,852.9300000000001,1365,GIFT BAG BIRTHDAY,18844918.529999938,96.85171025423504,C,0.8297457156585846,Y,16.0,CY
21128,852.65,121,GOLD FISHING GNOME,18845771.179999936,96.85609236979668,C,1.2374861816794416,Z,23.0,CZ
21458,849.24,768,2 PICTURE BOOK EGGS EASTER BUNNY,18846620.419999935,96.86045695997973,C,1.4465960977018997,Z,12.0,CZ
47367B,849.1700000000001,246,PAIR PADDED HANGERS PINK CHECK,18847469.589999937,96.86482119040427,C,0.8695368959631505,Y,22.0,CY
90200E,848.65,203,GREEN SWEETHEART BRACELET,18848318.239999935,96.86918274833705,C,0.7865318011956852,Y,24.0,CY
21375,847.5899999999999,139,LARGE CAMPHOR WOOD FIELD MUSHROOM,18849165.829999935,96.8735388584982,C,1.5077945163963762,Z,24.0,CZ
85071C,845.23,1284,CHARLIE+LOLAEXTREMELY BUSY SIGN,18850011.059999935,96.8778828396583,C,1.2995954957438562,Z,23.0,CZ
84951A,844.72,621,S/4 PISTACHIO LOVEBIRD COASTERS,18850855.779999934,96.88222419972074,C,0.9744031799599907,Y,24.0,CY
22229,844.13,1004,BUNNY WOODEN PAINTED WITH FLOWER,18851699.909999933,96.8865625275329,C,0.9969507041541373,Y,20.0,CY
37423,843.88,6168,WHITE WITH BLACK CATS PLATE,18852543.789999932,96.89089957049327,C,2.3304875967296756,Z,13.0,CZ
21552,843.5500000000001,166,CERAMIC BIRDHOUSE BLACK ROSE  LARGE,18853387.339999933,96.89523491744927,C,1.0628846193889736,Z,4.0,CZ
85231L,841.75,1043,LAVENDER SCENTED SET/9 T-LIGHTS,18854229.089999933,96.89956101347228,C,0.8551709220889123,Y,6.0,CY
22703,841.74,418,PINK CAT BOWL,18855070.82999993,96.9038870581012,C,0.7222045628977567,Y,19.0,CY
21300,841.7,53,ANTIQUE EDWARDIAN DRESSER,18855912.52999993,96.90821289715385,C,1.0287778022804215,Z,3.0,CZ
72349b,841.27,202,SET/6 PURPLE BUTTERFLY T-LIGHTS,18856753.79999993,96.91253652626138,C,0.8164246660709619,Y,17.0,CY
40018E,840.92,386,TEA TIME PAPER LANTERNS,18857594.71999993,96.91685835657641,C,0.6800259062422708,Y,7.0,CY
21719,840.4699999999999,939,LOVELY BONBON STICKER SHEET,18858435.18999993,96.92117787415818,C,0.6830375152480145,Y,25.0,CY
84782A,840.45,119,PINK 3 TIER GLASS PLATE STAND,18859275.63999993,96.9254972889518,C,1.3564493375911955,Z,6.0,CZ
23220,837.91,965,REINDEER HEART DECORATION GOLD,18860113.54999993,96.9298036496511,C,1.0718127250837621,Z,7.0,CZ
17039,837.88,3707,INLAID WOOD INCENSE HOLDER,18860951.42999993,96.93410985616818,C,1.0258643838753978,Z,9.0,CZ
84762B,837.77,113,PINK PICNIC BARBECUE BUCKET,18861789.19999993,96.93841549735048,C,1.14057815128184,Z,8.0,CZ
22510,837.15,302,DOORSTOP RUSSIAN DOLL GINGHAM,18862626.349999927,96.94271795210028,C,1.4631740580156942,Z,19.0,CZ
20776,834.31,3259,ABSTRACT CIRCLES NOTEBOOK,18863460.659999926,96.94700581093359,C,2.9400023278606824,Z,10.0,CZ
85213,834.14,1391,MINI  ZINC GARDEN DECORATIONS,18864294.799999926,96.9512927960677,C,2.122284755010465,Z,20.0,CZ
23479,833.87,109,WIRE EGG BASKET,18865128.669999927,96.95557839356186,C,1.0510494713201468,Z,3.0,CZ
21654,833.59,1201,RIDGED GLASS FINGER BOWL,18865962.259999927,96.95986255202199,C,1.5123087308683072,Z,20.0,CZ
22547,832.4,1866,MINI JIGSAW DINOSAUR,18866794.659999926,96.96414059458753,C,0.8566879564712471,Y,22.0,CY
23423,832.02,210,PANTRY 3 HOOK ROLLING PIN HANGER,18867626.679999925,96.96841668417834,C,0.7994707243879786,Y,4.0,CY
85196,831.0400000000001,1564,EASTER BUNNIES ON A STICK,18868457.719999924,96.97268773715008,C,0.9132762782869606,Y,4.0,CY
90161C,829.14,166,ANT COPPER LIME BOUDICCA BRACELET,18869286.859999925,96.9769490252481,C,0.7076710918355862,Y,23.0,CY
22685,825.9,625,FRENCH BLUE METAL DOOR SIGN 0,18870112.759999923,96.98119366166674,C,0.5121272918688506,Y,14.0,CY
85188A,825.8199999999999,945,GREEN METAL SWINGING BUNNY,18870938.579999924,96.98543788693283,C,0.9361231385946215,Y,9.0,CY
20699,825.81,300,MOUSEY LONG LEGS SOFT TOY,18871764.389999922,96.98968206080481,C,0.9227702521600949,Y,19.0,CY
84534B,825.43,871,FAIRY CAKE NOTEBOOK A5 SIZE,18872589.819999922,96.99392428170208,C,0.570975945614104,Y,14.0,CY
21551,824.95,169,CERAMIC BIRDHOUSE BUTTERFLY LARGE,18873414.76999992,96.99816403568387,C,,Z,,CZ
79342B,824.95,119,BROWN FLOWER LIGHTS,18874239.71999992,97.00240378966566,C,1.1357757625818758,Z,5.0,CZ
21374,824.67,474,MIRRORED WALL ART SKULLS,18875064.389999922,97.00664210461346,C,1.0185721899985343,Z,20.0,CZ
22825,822.87,103,DECORATIVE PLANT POT WITH FRIEZE,18875887.259999923,97.01087116862826,C,0.6499111305560152,Y,14.0,CY
84920,820.38,205,PINK FLOWER FABRIC PONY,18876707.639999922,97.01508743551908,C,0.8446746783905024,Y,21.0,CY
37333,819.95,148,RETRO TEA FOR ONE,18877527.58999992,97.01930149246479,C,1.3213977591868127,Z,16.0,CZ
85187,819.78,481,S/12 MINI RABBIT EASTER,18878347.369999923,97.0235146757113,C,1.3014412506158328,Z,14.0,CZ
17012A,818.7099999999999,731,ORIGAMI VANILLA INCENSE/CANDLE SET,18879166.079999924,97.02772235979208,C,1.3475626846834081,Z,21.0,CZ
16011,813.81,3881,ANIMAL STICKERS,18879979.889999922,97.0319048607775,C,0.5603765182873965,Y,23.0,CY
72801G,813.62,1337,S/4 BURGUNDY WINE DINNER CANDLES,18880793.509999923,97.03608638527557,C,2.5273713357568037,Z,18.0,CZ
85145,813.0,92,JARDIN ETCHED GLASS LARGE BELL JAR,18881606.509999923,97.04026472334114,C,1.284432949349559,Z,12.0,CZ
20901,812.93,92,VINTAGE KEEPSAKE BOX PINK FLOWER,18882419.439999923,97.04444270164821,C,0.7038578542696056,Y,11.0,CY
22135,812.35,1634,LADLE LOVE HEART PINK,18883231.789999925,97.04861769909911,C,1.1761174907184402,Z,25.0,CZ
47594B,812.29,410,SCOTTIES DESIGN WASHBAG,18884044.079999924,97.05279238818557,C,1.222025829409867,Z,24.0,CZ
20833,811.8,52,SHAKER THROW  QUILTED,18884855.879999924,97.0569645589625,C,0.9607689228305228,Y,3.0,CY
47563A,811.0,331,RETRO LONGBOARD IRONING BOARD COVER,18885666.879999924,97.06113261821365,C,1.071410461167987,Z,24.0,CZ
47574A,810.48,578,ENGLISH ROSE SCENTED HANGING FLOWER,18886477.359999925,97.06529800497306,C,1.969639411761289,Z,18.0,CZ
84922,808.22,342,PINK BUTTERFLY WASHBAG,18887285.579999924,97.06945177667214,C,2.7531585731617705,Z,10.0,CZ
23324,807.7800000000001,397,RUSTIC STRAWBERRY JAMPOT LARGE,18888093.359999925,97.07360328703207,C,0.7518909267841286,Y,4.0,CY
22058,807.64,528,CERAMIC LOVE HEARTS DESIGN MUG,18888900.999999925,97.07775407787499,C,1.4888768653116031,Z,12.0,CZ
85044,806.35,150,RED REINDEER STRING OF 20 LIGHTS,18889707.349999927,97.0818982388826,C,0.9650177507482749,Y,7.0,CY
84767,806.22,195,ZINC POLICE BOX LANTERN,18890513.569999926,97.08604173176725,C,1.6523965024120064,Z,3.0,CZ
82001s,806.16,108,VINYL RECORD FRAME SILVER,18891319.729999926,97.0901849162875,C,1.392007081685109,Z,8.0,CZ
23186,803.8,1928,FRENCH STYLE STORAGE JAR CAFE,18892123.529999927,97.09431597180671,C,0.9138033181904618,Y,7.0,CY
21454,802.5699999999999,932,PAINTED PINK RABBIT,18892926.099999927,97.09844070585504,C,1.3318501447130413,Z,21.0,CZ
22408,802.13,628,MONEY BOX CONFECTIONERY DESIGN,18893728.229999926,97.1025631785642,C,0.9489734853696208,Y,19.0,CY
20769,801.16,435,DAISY JOURNAL,18894529.389999926,97.10668066604835,C,2.016757438895877,Z,20.0,CZ
21222,801.16,622,SET/4 BADGES BEETLES,18895330.549999926,97.11079815353251,C,0.5586798867881202,Y,24.0,CY
85017A,800.65,1167,ENVELOPE 50 ROMANTIC IMAGES,18896131.199999925,97.11491301991899,C,1.2356120800420944,Z,14.0,CZ
23106,797.4200000000001,268,ZINC HEARTS PLANT POT HOLDER,18896928.619999927,97.11901128602017,C,0.32682818567848043,X,7.0,CX
21723,797.13,897,ALPHABET HEARTS STICKER SHEET,18897725.749999925,97.12310806169326,C,0.7123121133778436,Y,24.0,CY
37494A,796.39,238,FAIRY CAKE CERAMIC BUTTER DISH,18898522.139999926,97.127201034205,C,0.9296513233390977,Y,4.0,CY
84625D,796.29,651,WHITE NEWBAROQUE CANDLESTICK CANDLE,18899318.429999925,97.13129349277601,C,0.8926520434188517,Y,12.0,CY
20910,794.52,110,VINTAGE PHOTO ALBUM PARIS DAYS,18900112.949999925,97.13537685459627,C,1.0011976299486909,Z,13.0,CZ
35915C,793.3199999999999,662,PEACH KNITTED HEN,18900906.269999925,97.13945404912788,C,1.760413235322327,Z,14.0,CZ
84970s,793.06,377,HANGING HEART ZINC T-LIGHT HOLDER,18901699.329999924,97.14352990741358,C,0.5361062659632703,Y,15.0,CY
23519,792.31,224,EMBROIDERED RIBBON REEL CLAIRE,18902491.639999922,97.1476019111439,C,0.9560974268037835,Y,3.0,CY
21455,792.17,895,PAINTED YELLOW WOODEN DAISY,18903283.809999924,97.15167319535719,C,1.3779441172613542,Z,22.0,CZ
45008C,792.0699999999999,83,DECORATIVE NET CANOPY CREAM,18904075.879999924,97.15574396562977,C,0.698735827498958,Y,8.0,CY
23564,791.75,615,EGG CUP MILKMAID INGRID,18904867.629999924,97.15981309129204,C,0.9606288838405643,Y,3.0,CY
23551,791.27,1729,PACK OF 12 PAISLEY PARK TISSUES,18905658.899999924,97.16387975003884,C,0.7375100593130558,Y,4.0,CY
84712B,791.01,101,PINK JEWELLED PHOTO FRAME,18906449.909999926,97.16794507253978,C,1.2099115230213524,Z,21.0,CZ
23472,789.77,51,NINE DRAWER OFFICE TIDY,18907239.679999925,97.17200402217576,C,0.913186746838825,Y,3.0,CY
22486,785.93,85,PLASMATRONIC LAMP,18908025.609999925,97.17604323648804,C,0.7601592522012349,Y,12.0,CY
20989,782.18,407,URBAN CHIC CHOPSTICKS SET/5,18908807.789999925,97.18006317802327,C,0.874467390347787,Y,4.0,CY
84951B,781.4,538,S/4 BLACK LOVEBIRD COASTERS,18909589.189999923,97.18407911082085,C,1.2449818857211945,Z,22.0,CZ
20997,780.22,166,ROSE DU SUD CUSHION COVER,18910369.409999922,97.18808897911792,C,1.0763108403617612,Z,19.0,CZ
37461,779.89,743,FUNKY MONKEY MUG,18911149.299999923,97.19209715141064,C,1.495780621195688,Z,13.0,CZ
23409,779.1800000000001,209,PHOTO FRAME LINEN AND LACE LARGE,18911928.479999922,97.19610167472422,C,0.6645265283029509,Y,4.0,CY
22684,778.67,568,FRENCH BLUE METAL DOOR SIGN 9,18912707.149999924,97.20010357694012,C,0.5546692472503215,Y,14.0,CY
22344,777.5699999999999,1374,PARTY PIZZA DISH PINK+WHITE SPOT,18913484.719999924,97.20409982580809,C,1.811052068861034,Z,24.0,CZ
22447,776.8100000000001,233,PIN CUSHION RUSSIAN DOLL BLUE,18914261.529999923,97.20809216872657,C,1.2222819998725312,Z,20.0,CZ
84761,776.5,279,IVORY HANGING BIRD PLANTER,18915038.029999923,97.2120829184288,C,0.7020475731922922,Y,10.0,CY
85130C,775.1899999999999,679,BEADED CRYSTAL HEART BLUE  LARGE,18915813.219999924,97.21606693550761,C,1.3467367471679172,Z,19.0,CZ
21554,773.7,168,CERAMIC BIRDHOUSE RED ROOF LARGE,18916586.919999924,97.22004329486964,C,,Z,,CZ
85135A,770.49,96,YELLOW DRAGONFLY HELICOPTER,18917357.409999922,97.22400315673451,C,1.1279638072329052,Z,14.0,CZ
84663A,770.11,377,GRASS HOPPER WOODEN WALL CLOCK,18918127.51999992,97.22796106562465,C,2.244452713695372,Z,21.0,CZ
23521,768.96,408,CAT AND BIRD WALL ART,18918896.479999922,97.2319130641965,C,1.1981233523615373,Z,3.0,CZ
22640,767.4699999999999,356,SET OF 4 NAPKIN CHARMS 3 KEYS,18919663.94999992,97.23585740505159,C,0.7937811051021969,Y,19.0,CY
72755C,767.0,592,FLOWER FAIRY OIL BURNER SET ROSE,18920430.94999992,97.2397993303853,C,0.5141354697228865,Y,4.0,CY
47581B,766.52,47,FAIRY CAKE WICKER PICNIC BASKET,18921197.46999992,97.24373878880354,C,0.4525467394432483,X,6.0,CX
84029C,766.19,204,BROWN FURRY HOT WATER BOTTLE,18921963.659999922,97.24767655121741,C,,Z,,CZ
23140,766.1,182,TRIPLE WIRE HOOK IVORY HEART,18922729.759999923,97.25161385108463,C,0.6590266128073204,Y,8.0,CY
16259,766.09,5473,PIECE OF CAMO STATIONERY SET,18923495.849999923,97.25555109955776,C,1.108064572649451,Z,20.0,CZ
23487,765.7299999999999,77,SWEET HEART CAKE CARRIER,18924261.579999924,97.2594864978443,C,,Z,,CZ
84952C,765.13,413,MIRROR LOVE BIRD T-LIGHT HOLDER,18925026.709999923,97.2634188124865,C,1.4027087386434864,Z,13.0,CZ
16244B,765.02,345,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,18925791.729999922,97.26735056179393,C,2.016170116574592,Z,8.0,CZ
35811A,762.97,434,ENAMEL PINK SUGAR CONTAINER,18926554.69999992,97.27127177531656,C,1.2137543761822422,Z,11.0,CZ
84509a,762.68,102,ENGLISH ROSE PLACEMATS,18927317.37999992,97.27519149841109,C,0.6624835490223763,Y,14.0,CY
23006,762.36,1760,TRAVEL CARD WALLET FLOWER MEADOW,18928079.73999992,97.27910957689532,C,0.478425150885695,X,11.0,CX
35095B,761.72,1947,RED VICTORIAN FABRIC OVAL BOX,18928841.45999992,97.28302436615893,C,1.3200978127215475,Z,24.0,CZ
84762C,761.25,105,GREEN PICNIC BARBECUE BUCKET,18929602.70999992,97.28693673990114,C,0.9749515948214547,Y,6.0,CY
21456,761.05,726,2 PICTURE BOOK EGGS EASTER CHICKS,18930363.75999992,97.29084808576192,C,1.3310882499185248,Z,10.0,CZ
23025,760.8000000000001,350,DRAWER KNOB VINTAGE GLASS BALL,18931124.55999992,97.2947581467709,C,0.7299315036357864,Y,7.0,CY
90209C,760.79,402,PINK ENAMEL+GLASS HAIR COMB,18931885.34999992,97.29866815638579,C,1.6704829243078316,Z,22.0,CZ
22985,758.52,1806,WRAP BILLBOARD FONTS DESIGN,18932643.86999992,97.30256649954632,C,0.5302087912059255,Y,10.0,CY
84620,758.51,123,BLUE GINGHAM ROSE CUSHION COVER,18933402.37999992,97.30646479131278,C,0.6871481998490238,Y,13.0,CY
23335,757.59,364,EGG FRYING PAN IVORY,18934159.96999992,97.31035835482459,C,0.7554861804403121,Y,7.0,CY
21298,755.8,52,EDWARDIAN 2 DRAWER WALL CABINET,18934915.76999992,97.31424271879749,C,0.9948090120290434,Y,3.0,CY
17165B,754.83,813,ASS COL LARGE SAND GECKO P'WEIGHT,18935670.59999992,97.31812209754538,C,1.4005808231218504,Z,11.0,CZ
23550,752.6,1830,WRAP ALPHABET POSTER,18936423.19999992,97.3219900154152,C,0.3066019370904967,X,5.0,CX
23338,751.9300000000001,354,EGG FRYING PAN RED,18937175.12999992,97.32585448988218,C,0.5568244948273459,Y,7.0,CY
90209B,751.75,390,GREEN ENAMEL+GLASS HAIR COMB,18937926.87999992,97.32971803925585,C,1.1322515956446384,Z,22.0,CZ
23017,751.4000000000001,64,APOTHECARY MEASURING JAR,18938678.27999992,97.333579789837,C,0.36389816570024097,X,6.0,CX
23124,751.38,567,18PC WOODEN CUTLERY SET DISPOSABLE,18939429.65999992,97.33744143763,C,1.3747127376288955,Z,6.0,CZ
72800A,750.91,677,S/4 BLACK DINNER CANDLE SILVER FLOC,18940180.56999992,97.34130066990163,C,1.2524048113294386,Z,6.0,CZ
21001,750.83,148,ROSE DU SUD WASHBAG,18940931.399999917,97.34515949102067,C,0.747976595356477,Y,24.0,CY
21377,750.52,508,SMALL CAMPHOR WOOD FIELD  MUSHROOM,18941681.919999916,97.34901671892347,C,1.9756583443015414,Z,24.0,CZ
84653,750.48,14,GREEN ROSE QUILT,18942432.399999917,97.35287374124998,C,0.32732683535398854,X,3.0,CX
21319,750.3299999999999,510,GLASS CHALICE GREEN  SMALL,18943182.729999915,97.35672999266541,C,0.7792446485040639,Y,17.0,CY
21015,749.54,1639,DARK BIRD HOUSE TREE DECORATION,18943932.269999914,97.36058218394913,C,1.8169826258750983,Z,17.0,CZ
23282,748.8199999999999,807,FOLDING BUTTERFLY MIRROR IVORY,18944681.089999914,97.36443067485968,C,0.6346573718205913,Y,8.0,CY
84615,748.48,240,PINK ROUND BUTTERFLY MIRROR,18945429.569999915,97.36827741837176,C,1.3996372297849182,Z,5.0,CZ
35647,748.24,563,VINTAGE BEAD PINK SHADE,18946177.809999913,97.37212292842612,C,1.8575640448865678,Z,14.0,CZ
21194,748.0500000000001,566,PINK  HONEYCOMB PAPER FAN,18946925.859999914,97.37596746199311,C,1.1533403973407959,Z,24.0,CZ
84842,747.9000000000001,1506,HELLO SAILOR BATHROOM SET,18947673.759999912,97.37981122464899,C,2.509857958367736,Z,15.0,CZ
20854,747.7299999999999,462,BLUE PATCH PURSE PINK HEART,18948421.489999913,97.38365411360567,C,1.402034690942651,Z,15.0,CZ
85131B,746.72,966,BEADED CRYSTAL HEART GREEN ON STICK,18949168.20999991,97.38749181176107,C,0.9263777865442622,Y,21.0,CY
90200B,745.8000000000001,176,BLACK SWEETHEART BRACELET,18949914.009999912,97.39132478166181,C,0.7378187935018707,Y,24.0,CY
23123,745.4899999999999,919,COCKTAIL SWORDS 50 PIECES,18950659.49999991,97.39515615834632,C,0.6624099454686858,Y,7.0,CY
84689,742.9,312,S/2 BEACH HUT TREASURE CHESTS,18951402.39999991,97.39897422396614,C,2.370307119081837,Z,14.0,CZ
84821,742.8199999999999,1278,DANISH ROSE DELUXE COASTER,18952145.21999991,97.40279187843339,C,1.2764870717192502,Z,22.0,CZ
23325,740.9399999999999,462,RUSTIC STRAWBERRY JAMPOT SMALL,18952886.15999991,97.40659987081509,C,0.4973396112367589,X,4.0,CX
21503,740.42,1801,TOYBOX  WRAP,18953626.579999913,97.41040519070503,C,0.7838768702331516,Y,20.0,CY
21221,737.23,555,SET/4 BADGES CUTE CREATURES,18954363.809999913,97.41419411588596,C,0.8695817319866034,Y,24.0,CY
84033,737.03,393,FLAG OF ST GEORGE,18955100.839999914,97.41798201318545,C,1.4437174843883613,Z,13.0,CZ
21133,736.57,424,PAINTED BIRD ASSORTED CHRISTMAS,18955837.409999914,97.42176754635761,C,2.040206467089859,Z,9.0,CZ
47503F,736.55,2571,ASS FLORAL PRINT TORCH,18956573.959999915,97.42555297674163,C,1.6646545114079776,Z,3.0,CZ
72799C,736.23,418,PINK PILLAR CANDLE SILVER FLOCK,18957310.189999916,97.42933676251533,C,2.25492668106379,Z,16.0,CZ
84715,734.8900000000001,241,SET OF 6 ICE CREAM SKITTLES,18958045.079999916,97.43311366148338,C,0.9901287903275924,Y,15.0,CY
85230F,732.66,2970,JASMINE VOTIVE CANDLE,18958777.739999916,97.43687909957333,C,1.6168263690870133,Z,19.0,CZ
21443,731.6800000000001,258,OLIVE CHALET BIRDFEEDER,18959509.419999916,97.4406395010442,C,1.6926228336424305,Z,4.0,CZ
